"filename","smiles","carbonyl_low_specificty","carbonyl_carbon","carbonyl_nitrogen","carbonyl_oxygen","acyl_halide","aldehyde","anhydride","amide","amidinium","carbamate","carbamic_ester","carbamic_acid","carbonic_ester","carboxylic_acid","ketone"
"O=C=NCCCCCCN=C=O_16-hexamethylene-diisocyanate","O=C=NCCCCCCN=C=O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=C=Nc1ccccc1_phenyl-isocyanate","O=C=Nc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=C=O_carbon-dioxide","O=C=O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=CC(Cl)(Cl)Cl_trichloroacetaldehyde","O=CC(Cl)(Cl)Cl","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=CC1CC=CCC1_1236-tetrahydrobenzaldehyde","O=CC1CC=CCC1","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=CC=Cc1ccccc1_E-3-phenylprop-2-enal","O=CC=Cc1ccccc1","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=CC=Cc1ccccc1_Z-3-phenylprop-2-enal","O=CC=Cc1ccccc1","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=CC=O_glyoxal-trans","O=CC=O","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=CCCCC=O_glutaraldehyde","O=CCCCC=O","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=CCCCO_4-hydroxybutyraldehyde","O=CCCCO","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=CCCl_2-chloroacetaldehyde","O=CCCl","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=CCO_glycolaldehyde","O=CCO","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=CF_formyl-fluoride","O=CF","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False"
"O=CN1CCOCC1_4-formylmorpholine","O=CN1CCOCC1","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"O=CNc1ccccc1_formanilide","O=CNc1ccccc1","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"O=COCc1ccccc1_benzyl-formate","O=COCc1ccccc1","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False"
"O=CO_formic-acid","O=CO","True","False","False","True","False","False","False","False","False","False","False","False","False","True","False"
"O=Cc1ccc(C=O)cc1_terephthaldehyde","O=Cc1ccc(C=O)cc1","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=Cc1ccc(O)cc1_p-hydroxybenzaldehyde","O=Cc1ccc(O)cc1","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=Cc1ccc2ccccc2c1_naphthalene-2-carbaldehyde","O=Cc1ccc2ccccc2c1","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=Cc1cccc2ccccc12_naphthalene-1-carbaldehyde","O=Cc1cccc2ccccc12","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=Cc1ccccc1C(=O)O_2-formyl-benzoic-acid","O=Cc1ccccc1C(=O)O","True","False","False","True","False","True","False","False","False","False","False","False","False","True","False"
"O=Cc1ccccc1O_salicylaldehyde","O=Cc1ccccc1O","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=Cc1ccccc1_benzaldehyde","O=Cc1ccccc1","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=Cc1ccccn1_2-pyridinecarboxaldehyde","O=Cc1ccccn1","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=Cc1cccnc1_3-pyridinecarboxaldehyde-trans","O=Cc1cccnc1","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=Cc1ccco1_furfural","O=Cc1ccco1","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=Cc1ccncc1_4-pyridinecarboxaldehyde","O=Cc1ccncc1","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"O=P(Cl)(Cl)Cl_phosphorus-V-oxychloride","O=P(Cl)(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=P(F)(F)F_phosphorus-V-oxyfluoride","O=P(F)(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=P(O)(O)O_trihydrogen-phosphate","O=P(O)(O)O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S(=O)(Cl)Cl_sulfuryl-dichloride","O=S(=O)(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S(=O)(F)F_sulfuryl-difluoride","O=S(=O)(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S(=O)(O)O_dihydrogen-sulfate","O=S(=O)(O)O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S(=O)([N]S(=O)(=O)C(F)(F)F)C(F)(F)F_bis-trifluoromethanesulfone-imide","O=S(=O)([N]S(=O)(=O)C(F)(F)F)C(F)(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1_44--sulfonyldiphenol","O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S(=O)(c1ccccc1)c1ccccc1_phenylsulfonylbenzene","O=S(=O)(c1ccccc1)c1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S(=O)=O_sulfur-trioxide","O=S(=O)=O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S(Cl)Cl_thionyl-chloride","O=S(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S(F)F_thionyl-difluoride","O=S(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S1(=O)CCC1_thiethane-11-dioxide","O=S1(=O)CCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S1(=O)CCCC1_sulfolane","O=S1(=O)CCCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S1CCCC1_tetramethylene-sulfoxide","O=S1CCCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl_endosulfan","O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S1OCCO1_132-dioxathiolane-2-oxide","O=S1OCCO1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S=O_sulfur-dioxide","O=S=O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=S=S_disulfur-monoxide","O=S=S","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[GeH2]_oxogermane","O=[GeH2]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[Mn]Br_manganese-oxide-bromide","O=[Mn]Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[Mn]Cl_manganese-oxide-chloride","O=[Mn]Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])C(F)(F)F_trifluoronitromethane","O=[N+]([O-])C(F)(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]_tetranitromethane","O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])C1CCCCC1_nitrocyclohexane","O=[N+]([O-])C1CCCCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])Cl_nitryl-chloride","O=[N+]([O-])Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])F_nitryl-fluoride","O=[N+]([O-])F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])N[C]1[N]CCN1Cc1ccc(Cl)nc1_imidacloprid","O=[N+]([O-])N[C]1[N]CCN1Cc1ccc(Cl)nc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])OCCO[N+](=O)[O-]_ethylene-glycol-dinitrate","O=[N+]([O-])OCCO[N+](=O)[O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])O_nitric-acid","O=[N+]([O-])O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])[N+](=O)[O-]_dinitrogen-tetroxide","O=[N+]([O-])[N+](=O)[O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1_135-trinitrobenzene","O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])c1ccc(Cl)c(Cl)c1_12-dichloro-4-nitrobenzene","O=[N+]([O-])c1ccc(Cl)c(Cl)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1_1-chloro-24-dinitrobenzene","O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])c1ccc(Cl)cc1_1-chloro-4-nitrobenzene","O=[N+]([O-])c1ccc(Cl)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])c1ccc(F)cc1_1-fluoro-4-nitrobenzene","O=[N+]([O-])c1ccc(F)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])c1ccc([N+](=O)[O-])cc1_p-dinitrobenzene","O=[N+]([O-])c1ccc([N+](=O)[O-])cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])c1cccc(C(F)(F)F)c1_3-nitrobenzotrifluoride","O=[N+]([O-])c1cccc(C(F)(F)F)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])c1cccc(Cl)c1_1-chloro-3-nitrobenzene","O=[N+]([O-])c1cccc(Cl)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])c1cccc([N+](=O)[O-])c1_m-dinitrobenzene","O=[N+]([O-])c1cccc([N+](=O)[O-])c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])c1ccccc1Cl_1-chloro-2-nitrobenzene","O=[N+]([O-])c1ccccc1Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[N+]([O-])c1ccccc1[N+](=O)[O-]_o-dinitrobenzene","O=[N+]([O-])c1ccccc1[N+](=O)[O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[NH+][O-]_oxido-oxo-ammonium","O=[NH+][O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[SH]_sulfanyloxidanyl","O=[SH]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[Sc]Br_scandium-oxide-bromide","O=[Sc]Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[Sc]Cl_scandium-oxide-chloride","O=[Sc]Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[Sc]F_scandium-oxide-fluoride","O=[Sc]F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[Sc]O_scandium-oxide-hydroxide","O=[Sc]O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[SiH2]_silanone","O=[SiH2]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[V]Br_vanadium-oxide-bromide","O=[V]Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[V]Cl_vanadium-oxide-chloride","O=[V]Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[V]F_vanadium-oxide-fluoride","O=[V]F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=[V]O_vanadium-oxide-hydroxide","O=[V]O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=c1cc[nH]c(=O)[nH]1_uracil","O=c1cc[nH]c(=O)[nH]1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=c1cccccc1_246-cycloheptatrien-1-one","O=c1cccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O=c1ccocc1_4H-pyran-4-one","O=c1ccocc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OB(O)O_boron-hydroxide","OB(O)O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OC(C(F)(F)F)C(F)(F)F_111333-hexafluoro-2-propanol","OC(C(F)(F)F)C(F)(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OC(CCl)CCl_13-dichloro-2-propanol","OC(CCl)CCl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OC1CC1_cyclopropanol","OC1CC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OC1CCC1_cyclobutanol","OC1CCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OC1CCCC1_cyclopentanol","OC1CCCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OC1CCCCC1_cyclohexanol","OC1CCCCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC(CO)(CO)CO_pentaerythritol","OCC(CO)(CO)CO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC(Cl)(Cl)Cl_222-trichloroethanol","OCC(Cl)(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC(Cl)CCl_23-dichloro-1-propanol","OCC(Cl)CCl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC(F)(F)C(F)F_2233-tetrafluoro-1-propanol","OCC(F)(F)C(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC(F)(F)F_222-trifluoroethanol","OCC(F)(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC(O)CCl_3-chloro-12-propanediol","OCC(O)CCl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC(O)CO_123-propanetriol","OCC(O)CO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC1CCCO1_tetrahydrofurfuryl-alcohol","OCC1CCCO1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC1CO1_23-epoxy-1-propanol","OCC1CO1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC1OC(O)(CO)C(O)C1O_beta-d-fructofuranose","OCC1OC(O)(CO)C(O)C1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC1OC(O)C(O)C(O)C1O_alpha-d-glucopyranose","OCC1OC(O)C(O)C(O)C1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC1OC(O)C(O)C(O)C1O_d-galactose","OCC1OC(O)C(O)C(O)C1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC1OC(O)C(O)C(O)C1O_d-mannopyranose","OCC1OC(O)C(O)C(O)C1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC1OC(O)C(O)C1O_alpha-d-arabinofuranose","OCC1OC(O)C(O)C1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC=CCO_cis-2-buten-14-diol","OCC=CCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC=CCO_trans-2-buten-14-diol","OCC=CCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCCCCCO_16-hexanediol","OCCCCCCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCCCCO_15-pentanediol","OCCCCCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCCCO_14-butanediol","OCCCCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCCCl_3-chloropropan-1-ol","OCCCCl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCCO_propane-13-diol","OCCCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCCc1ccccc1_3-phenylpropan-1-ol","OCCCc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCCl_2-chloroethanol","OCCCl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCN1CCNCC1_n-2-hydroxyethyl-piperazine","OCCN1CCNCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCN1CCOCC1_4-2-hydroxyethyl-morpholine","OCCN1CCOCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCOCCOCCOCCO_2--2--2-2-hydroxyethoxyethoxy-ethoxy-ethanol","OCCOCCOCCOCCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCOCCOCCO_12-bis-2-hydroxyethoxy-ethane","OCCOCCOCCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCOCCO_diethylene-glycol","OCCOCCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCO_ethyleneglycol","OCCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCSCCO_thiobis-2-ethanol","OCCSCCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCS_2-mercaptoethanol","OCCS","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCC[AsH2]_2-arsine-ethanol","OCC[AsH2]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCCc1ccccc1_2-phenylethanol","OCCc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCO_methanediol","OCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCc1ccccc1_phenylmethanol","OCc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCc1cccnc1_3--hydroxymethyl-pyridine","OCc1cccnc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCc1ccco1_furfuryl-alcohol","OCc1ccco1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OCl_hypochlorous-acid","OCl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OF_hypofluorous-acid","OF","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OO_hydrogen-peroxide","OO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OP(O)F_dihydroxy-fluorophosphine","OP(O)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OP(O)O_trihydroxy-phosphine","OP(O)O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OPO_dihydroxy-phosphine","OPO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"OS_hydroxysulfanyl","OS","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Al](O)O_aluminium-hydroxide","O[Al](O)O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[AsH2]_hydroxyarsine","O[AsH2]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Be]Br_beryllium-bromide-hydroxide","O[Be]Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Be]Cl_beryllium-chloride-hydroxide","O[Be]Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Be]F_beryllium-fluoride-hydroxide","O[Be]F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Be]I_beryllium-iodide-hydroxide","O[Be]I","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Be]O_beryllium-hydroxide","O[Be]O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Cu]_copper-hydroxide","O[Cu]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[FeH]_iron-hydroxide-hydride","O[FeH]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Fe]Br_iron-bromide-hydroxide","O[Fe]Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Fe]Cl_iron-chloride-hydroxide","O[Fe]Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Mg]Br_magnesium-bromide-hydroxide","O[Mg]Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Mg]Cl_magnesium-chloride-hydroxide","O[Mg]Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Mg]F_magnesium-fluoride-hydroxide","O[Mg]F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Mg]I_magnesium-iodide-hydroxide","O[Mg]I","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Mg]O_magnesium-hydroxide","O[Mg]O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Mn]=S_manganese-sulfide-hydroxide","O[Mn]=S","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Na]_sodium-hydroxide","O[Na]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Ni]Cl_nickel-chloride-hydroxide","O[Ni]Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Ni]F_nickel-fluoride-hydroxide","O[Ni]F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Sc](Cl)Cl_dichloro-scandium-oxide","O[Sc](Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Sc](F)Cl_chloro-fluoro-scandium-hydroxide","O[Sc](F)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Sc](F)F_difluoro-scandium-hydroxide","O[Sc](F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Sc]=S_scandium-sulfide-hydroxide","O[Sc]=S","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[SiH3]_silanol","O[SiH3]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Ti](Cl)(Cl)Cl_titanium-trichloride-hydroxide","O[Ti](Cl)(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Ti](O)(Cl)Cl_titanium-dichloride-dihydroxide","O[Ti](O)(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Ti](O)(O)Cl_titanium-chloride-trihydroxide","O[Ti](O)(O)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[V](Cl)Cl_dichloro-vanadium-oxide","O[V](Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[V](F)Cl_chloro-fluoro-vanadium-hydroxide","O[V](F)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[V](F)F_difluoro-vanadium-hydroxide","O[V](F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[V]=S_vanadium-sulfide-hydroxide","O[V]=S","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Zn]Br_zinc-bromide-hydroxide","O[Zn]Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Zn]Cl_zinc-chloride-hydroxide","O[Zn]Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O[Zn]F_zinc-fluoride-hydroxide","O[Zn]F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"O_water","O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Oc1c(F)c(F)c(F)c(F)c1F_pentafluorophenol","Oc1c(F)c(F)c(F)c(F)c1F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1_11-bis4-hydroxyphenyl-cyclohexane","Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O_22--methylene-bis4-chlorophenol","Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Oc1ccc(Cl)cc1_4-chlorophenol","Oc1ccc(Cl)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Oc1ccc(O)cc1_p-hydroquinone","Oc1ccc(O)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Oc1cccc(O)c1O_123-benzenetriol","Oc1cccc(O)c1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Oc1cccc(O)c1_3-hydroquinone","Oc1cccc(O)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Oc1cccc2cccnc12_8-hydroxyquinoline","Oc1cccc2cccnc12","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Oc1ccccc1O_12-benzenediol","Oc1ccccc1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Oc1ccccc1_phenol","Oc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"P#CBr_bromomethylidynephosphane","P#CBr","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"P#CCl_chloromethylidynephosphane","P#CCl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"P[Cu]_copper-phosphine","P[Cu]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"P_phosphine","P","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Pc1ccccc1_phenylphosphane","Pc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S=C(Cl)Cl_thiocarbonyl-dichloride","S=C(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S=C1CCCN1_pyrrolidine-2-thione","S=C1CCCN1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S=NCl_thionitrosyl-chloride","S=NCl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S=[Mn]Br_manganese-sulfide-bromide","S=[Mn]Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S=[Mn]Cl_manganese-sulfide-chloride","S=[Mn]Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S=[Sc]Br_scandium-sulfide-bromide","S=[Sc]Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S=[Sc]Cl_scandium-sulfide-chloride","S=[Sc]Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S=[V]Br_vanadium-sulfide-bromide","S=[V]Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S=[V]Cl_vanadium-sulfide-chloride","S=[V]Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S=c1[nH]c2ccccc2s1_2-mercaptobenzothiazole","S=c1[nH]c2ccccc2s1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S=c1ccocc1_4H-pyran-4-thione","S=c1ccocc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S=c1ccscc1_4H-thiopyran-4-thione","S=c1ccscc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SC1CCCCC1_cyclohexanethiol","SC1CCCCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
